4,13,Continental,29.78,2020-01-029 16:02:46 525989
4,14,CBRE,61.49,2020-01-029 16:02:47 137685
4,15,Comcast,56.4,2020-01-029 16:02:47 547155
4,16,China,28.5473,2020-01-029 16:02:48 066919
4,17,CNH,10.04,2020-01-029 16:02:48 681031
4,18,Campbell,48.54,2020-01-029 16:02:49 287162
4,19,CVS,70.895,2020-01-029 16:02:50 077890
4,20,Deutsche,26.1772,2020-01-029 16:02:50 605504
4,21,Dillard's,26.08,2020-01-029 16:02:51 241912
4,22,Dell,48.79,2020-01-029 16:02:51 934153
4,23,Domino's,283.35,2020-01-029 16:02:52 429250
4,24,Ecolab,199.31,2020-01-029 16:02:53 083847
4,25,Emerson,74.83,2020-01-029 16:02:53 917884
4,26,Fidelity,49.0,2020-01-029 16:02:54 515026
4,27,Footlocker,39.46,2020-01-029 16:02:55 167861
4,28,Goldman,21.25,2020-01-029 16:02:55 737158
4,29,GNC,2.135,2020-01-029 16:02:56 482052
4,30,Grubhub,57.72,2020-01-029 16:02:56 950473
4,31,Hyatt,85.34,2020-01-029 16:02:57 596057
4,32,Honeywell,177.6,2020-01-029 16:02:58 197765
4,33,Hewlett,14.645,2020-01-029 16:02:58 815543
4,34,Israel,4.22,2020-01-029 16:02:59 337359
4,35,Lehman,6.3082,2020-01-029 16:02:59 940086
4,36,Nordstrom,39.295,2020-01-029 16:03:00 556143
4,37,Lumber,7.75,2020-01-029 16:03:01 273138
4,38,Mastercard,319.62,2020-01-029 16:03:02 000581
4,39,Moody's,260.675,2020-01-029 16:03:02 706806
4,40,Medtronic,119.366,2020-01-029 16:03:03 174059
4,41,Motorola,179.6,2020-01-029 16:03:03 894760
4,42,Northwestern,75.58,2020-01-029 16:03:04 650947
4,43,Oppenheimer,26.1,2020-01-029 16:03:05 362418
4,44,Prestige,42.67,2020-01-029 16:03:05 927458
4,45,Pfizer,38.05,2020-01-029 16:03:06 597988
4,46,Procter,125.9,2020-01-029 16:03:07 113463
4,47,Progressive,80.93,2020-01-029 16:03:07 709396
4,48,Phillips,59.505,2020-01-029 16:03:08 447493
4,49,Shell,20.705,2020-01-029 16:03:09 032700
5,0,Agilent,88.02,2020-01-029 16:03:09 561704
5,1,American,131.97,2020-01-029 16:03:10 187934
